product_category,product_name,product_img_url,product_source,product_price,idx
shorts,HIGHLANDER,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/productimage/2021/5/3/ac3473db-41c4-4b39-991e-ba18876af5611620015334295-1.jpg",shorts/highlander/highlander-men-sea-green-printed-slim-fit-chino-shorts/14230624/buy,Rs. 647,1698
flats,DressBerry,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/14921922/2022/6/6/cff8b103-45aa-4dbf-92fe-909af3ee4b8f1654515855553-DressBerry-Women-Black--White-Animal-Print-Open-Toe-Flats-50-1.jpg",flats/dressberry/dressberry-women-black--white-animal-print-open-toe-flats/14921922/buy,Rs. 769,2008
shoes,Newfeel By Decathlon,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/productimage/2021/6/19/2838ca0b-d645-4e81-b8d2-c653dbb6f72a1624120057030-1.jpg",sports-shoes/newfeel-by-decathlon/newfeel-by-decathlon-men-grey-mesh-walking-non-marking-shoes/14572470/buy,None,2241
bags,Mast & Harbour,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/10521446/2020/1/16/6467c786-cba1-4a1a-9417-7b706fe6999d1579174605598-Mast--Harbour-Beige--Black-Colourblocked-Shoulder-Bag-with-C-1.jpg",handbags/mast--harbour/mast--harbour-beige--black-colourblocked-shoulder-bag-with-croc-textured-detail-/10521446/buy,Rs. 2089,906
flats,Anouk,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/14918818/2022/5/27/813df927-5f28-4bff-b9e3-6e773aa43bde1653649046919-Anouk-Women-Red-Solid-Handcrafted-One-Toe-Flats-905165364904-1.jpg",flats/anouk/anouk-women-red-solid-handcrafted-one-toe-flats/14918818/buy,Rs. 664,1558
jacket,Blackberrys,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/18026316/2022/4/25/21db0952-dc15-41ba-b71f-3a8e64c1e31e1650886549753Blazers1.jpg",jackets/blackberrys/blackberrys-men-olive-green-tailored-jacket/18026316/buy,None,1123
shoes,Puma,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/11335334/2022/5/4/88e31274-7b17-47e6-accf-46707d7d64e21651661325584PumaMenGreyOrangeDryflexSneakers1.jpg",casual-shoes/puma/puma-men-grey-orange-dryflex-sneakers/11335334/buy,Rs. 1749,896
sneakers,WROGN,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/8939111/2022/4/25/579f6db3-86e0-4ab2-8054-a707377e75c71650883845313WROGNMenMAroonSneakers1.jpg",casual-shoes/wrogn/wrogn-men-maroon-sneakers/8939111/buy,Rs. 2794,1548
bags,MANGO,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/17808494/2022/5/26/d3374d50-f4d6-4ab0-904b-3f5a032908051653536993336MANGOWomenBlackSolidStilettosWalletsMANGOWomenHandbagsMANGOW1.jpg",handbags/mango/mango-beige-solid-structured-shoulder-bag/17808494/buy,None,2138
shorts,Domyos By Decathlon,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/17041404/2022/2/3/49dddd87-dfa0-4f41-8e18-e99b81c6fe2b1643895110993SHORTS500TBBLACK1.jpg",shorts/domyos-by-decathlon/domyos-by-decathlon-boys-black-regular-fit-sports-shorts/17041404/buy,Rs. 655,1068
shorts,HIGHLANDER,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/14950406/2021/7/27/c2e4f383-c62e-442e-bb1f-27c4fb3ba8e31627379788134HIGHLANDERMenNavyBlueSlimFitHigh-RiseRegularShorts1.jpg",shorts/highlander/highlander-men-navy-blue-printed-slim-fit-mid-rise-chinos-shorts/14950406/buy,Rs. 550,778
flats,Vishudh,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/12768896/2020/11/9/2c27ea31-0e60-4454-8353-49a8c2c7e1561604902967484VishudhWomenGreenTexturedOneToeFlats1.jpg",flats/vishudh/vishudh-women-green-textured-one-toe-flats/12768896/buy,Rs. 549,2298
dress,H&M,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/18084382/2022/4/29/ea436068-a851-4182-a643-13fdc8dda7a21651202657525Flounce-trimmeddress1.jpg",dresses/hm/hm-beige-flounce-trimmed-dress/18084382/buy,Rs. 1499,950
sneakers,TWIN TOES,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/15354214/2021/9/3/479abf43-e98e-4b44-aabc-87cc4a9b10911630687228291TWINTOESWomenYellowColourblockedSneakers1.jpg",casual-shoes/twin-toes/twin-toes-women-yellow-lightweight-sneakers/15354214/buy,Rs. 799,2471
pants,PUMA Motorsport,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/16740138/2022/2/3/90267777-975a-4706-bb4c-e801f7c7eaf81643865465520-PUMA-Motorsport-Puma-Men-Black-Scuderia-Ferrari-Race-Pure-Co-1.jpg",track-pants/puma-motorsport/puma-motorsport-puma-men-black-scuderia-ferrari-race-pure-cotton-solid-joggers/16740138/buy,Rs. 2749,2092
t-shirt,HIGHLANDER,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/15829800/2021/10/16/58a37719-6680-428a-8d01-fcfa93a370341634385999844HIGHLANDERMenGreenFloralPrintedTropicalRawEdgeSlimFitT-shirt1.jpg",tshirts/highlander/highlander-men-green-floral-printed-tropical-raw-edge-slim-fit-t-shirt/15829800/buy,Rs. 322,1468
sneakers,M7 by Metronaut,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/productimage/2021/7/8/9ec68be9-7832-40d1-8ec2-e34050ea57791625750890472-1.jpg",casual-shoes/m7-by-metronaut/m7-by-metronaut-men-white-woven-design-sneakers/14789912/buy,Rs. 699,1143
shorts,H&M,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/17964440/2022/4/21/1d833084-4484-4c36-9d81-9dd5c8fc3dc71650530090591RelaxedFitCottonsweatshorts1.jpg",shorts/hm/hm-men-orange-relaxed-fit-cotton-sweatshorts/17964440/buy,None,1681
heels,Mast & Harbour,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/15497330/2022/5/13/8b473b20-a5c4-4553-bd12-27411f6367eb1652441714943-Mast--Harbour-Women-Mint-Green-Solid-Block-Heels-39816524417-1.jpg",heels/mast--harbour/mast--harbour-women-mint-green-solid-block-heels/15497330/buy,Rs. 1304,441
heels,ZAPATOZ,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/14595524/2021/6/28/33f23b1a-3e4d-4b70-90f6-b53c1ea414101624866440149-ZAPATOZ-Black-Wedge-Sandals-with-Tassels-7971624866439904-6.jpg",heels/zapatoz/zapatoz-black-wedge-sandals-with-tassels/14595524/buy,Rs. 699,1088
shirt,Park Avenue,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/17201766/2022/3/18/8c06c9f1-1ecd-4297-8341-01039a9660dc1647596232259-Park-Avenue-Men-Peach-Pink-Self-Design-Slim-Fit-Pure-Cotton--1.jpg",shirts/park-avenue/park-avenue-men-peach-pink-self-design-slim-fit-pure-cotton-formal-shirt/17201766/buy,Rs. 839,1638
shorts,U.S. Polo Assn. Kids,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/17616496/2022/5/18/328694d2-4c0e-453a-8e3e-88d38216eff11652853186337-US-Polo-Assn-Kids-Boys-Shorts-4131652853185946-1.jpg",shorts/us-polo-assn-kids/u-s-polo-assn-kids-boys-black-typography-printed-pure-cotton-shorts/17616496/buy,Rs. 699,1250
flats,Shezone,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/17397050/2022/5/25/ba3d925a-4a20-4a7a-a930-8ed2591f484c1653456839238-Shezone-Women-Peach-Coloured-Textured-Ballerinas-with-Laser--12.jpg",flats/shezone/shezone-women-peach-coloured-textured-ballerinas-with-laser-cuts-flats/17397050/buy,Rs. 699,1804
pants,Smarty Pants,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/productimage/2021/3/6/f1212ad4-f796-407e-af10-ae30e97a53a71615010879115-1.jpg",night-suits/smarty-pants/smarty-pants-women-grey-cartoon-characters/13817856/buy,Rs. 749,1296
dress,max,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/18226148/2022/5/11/f496ea2d-58bb-4b17-8c6f-9f8c367ead371652250925739maxBlueFloralMidiDress1.jpg",dresses/max/max-blue-floral-midi-dress/18226148/buy,None,257
shirt,Mast & Harbour,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/2178634/2019/4/26/c9ddc613-568f-4e2e-8878-4f7bd68864661556264920091-Mast--Harbour-Men-Green-Slim-Fit-Solid-Casual-Shirt-70715562-1.jpg",shirts/mast--harbour/mast--harbour-men-green-slim-fit-solid-casual-shirt/2178634/buy,Rs. 664,255
sneakers,Alishtezia,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/15186180/2021/8/18/1dd51cd4-dc4a-43d1-8460-98480fcb678d1629282321052AlishteziaWomensGreySolidPUCasualSneakers1.jpg",casual-shoes/alishtezia/alishtezia-women-grey-colourblocked-pu-sneakers/15186180/buy,Rs. 783,223
bags,Aristocrat,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/17865242/2022/4/25/35410748-5b66-4ea5-ac4b-898a4818c3ab1650881472283-Aristocrat-Unisex-Backpacks-1961650881471575-1.jpg",backpacks/aristocrat/aristocrat-unisex-blue-self-design-backpack/17865242/buy,Rs. 1540,2368
pants,STREET 9,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/17000542/2022/2/16/9cb6334c-6cc9-491f-9449-33f9737765011645009046874-STREET-9-Women-Kurta-Sets-2591645009046102-1.jpg",kurta-sets/street-9/street-9-ethnic-motifs-pure-cotton-dhoti-kurta-set/17000542/buy,Rs. 1063,2258
sneakers,Tommy Hilfiger,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/16285486/2022/5/11/5901eac9-4db6-46c2-a3d2-b530eaa297a91652251854189-Tommy-Hilfiger-Men-Black-Leather-Sneakers-4931652251853817-1.jpg",casual-shoes/tommy-hilfiger/tommy-hilfiger-men-black-leather-sneakers/16285486/buy,Rs. 6799,1412
heels,Khadims,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/18311634/2022/5/18/a37e5882-bc9e-4c37-acfe-fabb6d116fb01652867236051KhadimsBeigeTexturedBlockSandals1.jpg",heels/khadims/khadims-beige-textured-block-sandals/18311634/buy,None,2139
hats,H&M,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/18131724/2022/5/3/98c98b03-ad9a-4ecc-84cc-9e7fd5b0a31c1651569524563Hat1.jpg",hat/hm/hm-women-beige-straw-hat/18131724/buy,None,1711
sneakers,Geox,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/18312800/2022/5/28/b5a2ebd4-0688-4990-8d95-4948f25c898f1653720995338-Geox-Men-Casual-Shoes-3891653720994916-1.jpg",casual-shoes/geox/geox-men-black-leather-lightweight-sneakers/18312800/buy,None,1978
bags,NFI essentials,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/18544748/2022/6/2/9243ef79-1176-4716-807a-b69787f0aa8a1654157828063NFIessentialsPurpleSolidDuffelBag1.jpg",duffel-bag/nfi-essentials/-nfi-essentials-purple-solid-duffel-bag/18544748/buy,Rs. 999,546
flats,Bata,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/18299700/2022/5/17/4013ecfe-f83b-4af6-b73d-58bfe87137021652776282388BataWomenPinkOpenToeFlats1.jpg",flats/bata/bata-women-pink-open-toe-flats/18299700/buy,None,1883
t-shirt,HERE&NOW,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/14911736/2021/11/3/5cff5fa2-419c-43af-b92b-74c080e046041635915981226-HERENOW-Men-Tshirts-5551635915980887-1.jpg",tshirts/herenow/herenow-men-black--red-typography-printed-sleevless-round-neck-pure-cotton-t-shirt/14911736/buy,Rs. 244,10
sneakers,Forca,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/15815116/2021/10/13/863a11f2-95ca-43b1-bf52-7ac25c75b7ad1634133855659ForcaMenWhiteStripedSneakers1.jpg",casual-shoes/forca/forca-men-white-striped-sneakers/15815116/buy,Rs. 449,1943
hats,H&M,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/18652098/2022/6/7/4ddddc1c-a86a-4b0a-9f23-483cdc86ad131654601838399Cottontwillsunhat1.jpg",hat/hm/hm-women-black-cotton-twill-sun-hat/18652098/buy,None,2495
heels,Mochi,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/13386890/2021/1/8/904ce961-2cb7-4bc8-8805-9a134797bdfa1610110324738-Mochi-Women-Black-Woven-Design-Sandals-5521610110323780-1.jpg",heels/mochi/mochi-women-black-textured-kitten-heels/13386890/buy,Rs. 1183,263
dress,plusS,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/12150564/2020/8/26/3aa65042-7adc-4ee5-9b87-38d84228b5421598444090543-plusS-Women-Dresses-9641598444088863-1.jpg",dresses/pluss/pluss-navy-blue--mustard-yellow-geometric-printed-a-line-dress/12150564/buy,Rs. 804,1169
pants,Monte Carlo,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/18288014/2022/5/16/205a39c3-9bb4-4af0-ad41-c6936f1a8a081652701845028MonteCarloMensGreymelangePlainLower1.jpg",track-pants/monte-carlo/-monte-carlo-men-grey-melange-solid-cotton-track-pants/18288014/buy,Rs. 877,2533
heels,Metro,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/productimage/2020/2/21/4d8562f1-66a8-46d1-8192-0bc472f1b8a21582237614917-1.jpg",heels/metro/metro-women-beige-textured-heels/11560802/buy,None,1142
hats,FabSeasons,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/16518014/2021/12/14/72bae6ae-f828-4e92-b331-31a07bfeb12d1639497106800Hat1.jpg",hat/fabseasons/fabseasons-women-brown-self-design-long-brim-beach-hat/16518014/buy,Rs. 491,520
hats,MANGO,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/18233710/2022/5/26/e9bdcbcb-bd7f-464a-a461-253b5024ac851653537101635MANGOWomenBlackSolidStilettosWalletsMANGOWomenHandbagsMANGOW1.jpg",hat/mango/mango-women-off-white-brand-logo-patterned-bucket-hat/18233710/buy,None,1863
heels,Shezone,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/15868228/2021/10/19/c42599e7-1c09-45fd-8f2a-9ba9a6d5fafc1634657645553ShezoneRoseGoldEmbellishedStilettoPumps1.jpg",heels/shezone/shezone-rose-gold-embellished-stiletto-pumps/15868228/buy,Rs. 1199,892
jacket,Nautica,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/14550626/2022/6/1/a1be71e7-2076-4fa8-8b39-8a2c739026a11654068321209-Nautica-Men-Jackets-9771654068320538-1.jpg",jackets/nautica/nautica-men-yellow-sleeveless-puffer-jacket/14550626/buy,Rs. 2799,2084
dress,Antheaa,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/17371250/2022/3/16/db1b15cb-6d2c-450c-8a44-8a559504730f1647410597155-Antheaa-Women-Dresses-1411647410596546-1.jpg",dresses/antheaa/antheaa-pink-floral-chiffon-midi-dress/17371250/buy,Rs. 1426,413
flats,Shoetopia,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/15217026/2021/12/21/f302c3d8-20c0-4032-8f27-b6b770dc67661640073286829-Shoetopia-Women-Cream-Coloured-Open-Toe-Flats-53116400732867-11.jpg",flats/shoetopia/shoetopia-women-cream-coloured-open-toe-flats/15217026/buy,Rs. 599,1867
t-shirt,Octave,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/18433424/2022/5/25/802b2644-5073-41d6-afe1-77f694f883411653480876560Tshirts1.jpg",tshirts/octave/octave-men-green-polo-collar-t-shirt/18433424/buy,None,1610
flats,Allen Solly,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/18047322/2022/5/5/aa0a4dec-e3cc-492b-bf4a-970353439ae21651730230512-Allen-Solly-Women-Flats-6581651730230336-1.jpg",flats/allen-solly/allen-solly-women-gold-toned-embellished-open-toe-flats/18047322/buy,Rs. 1359,2621
shoes,ASICS,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/17957814/2022/5/20/3660a722-3ce3-4228-a650-4dfcb8d47c3c1653030248783-LYTECOURT-6441653030248298-1.jpg",casual-shoes/asics/asics-men-white--blue-perforated-lytecourt-sneakers/17957814/buy,Rs. 3999,800
pants,Stylum,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/14949676/2021/7/27/f2a81e9f-094b-45bd-8c7a-d4ed84c5254c1627375445888StylumWomenMustardYellowEthnicMotifsYokeDesignEmpireKurtiwit1.jpg",kurta-sets/stylum/stylum-women-mustard-yellow-ethnic-motifs-yoke-design-pleated-gotta-patti-kurti-with-dhoti-pants/14949676/buy,Rs. 754,1170
jacket,Mast & Harbour,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/14362836/2021/9/26/512df7bf-6598-49c1-ad11-1db0876961341632652654288-Mast--Harbour-Men-Jackets-3101632652653759-5.jpg",jackets/mast--harbour/mast--harbour-men-white--olive-green-colourblocked-bomber-jacket/14362836/buy,Rs. 1499,1963
jacket,her by invictus,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/15136250/2021/11/29/f76281b4-f61d-4629-8d2c-9ff58c524aa61638187696314-her-by-invictus-Women-Jackets-8801638187695624-5.jpg",jackets/her-by-invictus/her-by-invictus-women-black-pure-cotton-denim-jacket/15136250/buy,Rs. 874,377
jacket,Justanned,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/17085734/2022/2/8/b4c64a76-9bf9-44a7-9689-74cc509f9fcb1644318551574JustannedMenBrownCamouflageLeatherOutdoorLeatherJacket1.jpg",jackets/justanned/justanned-men-brown-leather-jacket/17085734/buy,Rs. 5999,49
shoes,AfroJack,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/17319690/2022/3/8/06088033-8819-4807-8a3f-8e1f24f96bc21646709527746AfroJackWomenBlueColourblockedSneakers1.jpg",casual-shoes/afrojack/afrojack-women-blue-colourblocked-sneakers/17319690/buy,Rs. 799,193
bags,Wildcraft,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/11086342/2019/12/5/1c6ecbfc-3de8-4016-91a4-4e722f9e08c11575549100320-Wildcraft-Unisex-Blue-Graphic-Backpack-7251575549098037-1.jpg",backpacks/wildcraft/wildcraft-unisex-blue-daredevil-graphic-backpack/11086342/buy,Rs. 2324,1215
shirt,Levis,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/14851882/2021/10/28/7010bbe1-cdb2-40c1-b4da-5a897e4b4bd71635400866642-Levis-Men-Shirts-1581635400865941-1.jpg",shirts/levis/levis-men-mustard-yellow--navy-blue-slim-fit-tartan-checked-cotton-casual-shirt/14851882/buy,Rs. 1299,2629
shoes,Red Tape,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/17852862/2022/5/12/94356230-2e4a-41a5-9c61-c1e71e541c5f1652360720493-Red-Tape-Women-Black-Walking-Shoes-2441652360720427-6.jpg",sports-shoes/red-tape/red-tape-women-black-walking-shoes/17852862/buy,Rs. 1529,253
shorts,Louis Philippe Sport,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/16170712/2021/11/19/4c654cee-a387-4771-a463-d71d7d9006681637308873329LouisPhilippeSportMenNavyBlueFloralPrintedRegularShorts1.jpg",shorts/louis-philippe-sport/louis-philippe-sport-men-navy-blue-floral-printed-regular-shorts/16170712/buy,Rs. 1189,2242
skirt,Roadster,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/15202994/2022/1/27/60244ceb-aeb5-4d3d-b9ff-f1fc60ed7cc61643284870963-Roadster-Women-Skirts-7231643284870347-1.jpg",skirts/roadster/roadster-women-green-ribbed-pencil-midi-skirt/15202994/buy,Rs. 559,1302
bags,Polo Class,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/17942078/2022/4/19/10b2faf7-2991-45e5-99d0-372cf085cf3a1650389056119PoloClassVanityBagMediumPink1.jpg",trolley-bag/polo-class/polo-class-pink-hard-sided-vanity-bag/17942078/buy,Rs. 2018,1433
skirt,MANGO,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/17969892/2022/5/5/2a656b86-d635-4d44-9cbf-4909aa04d5511651748587661TshirtsMANGOWomenTshirtsMANGOWomenTshirtsMANGOWomenTshirtsMA1.jpg",skirts/mango/mango-women-black-straight-openwork-knitted-midi-skirt/17969892/buy,None,1906
dress,DressBerry,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/16771560/2022/6/3/8182282c-7010-4e2e-8fe4-1c2bbc9c1ca21654249168324-Dressberry-Women-Black-Tropical-70s-Mini-Dress-7316542491676-1.jpg",dresses/dressberry/dressberry-women-black-tropical-70s-mini-dress/16771560/buy,Rs. 639,1532
pants,Tommy Hilfiger,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/16362174/2022/4/19/845e3b41-7f49-4adc-91cc-dbcdc6b0b7221650368190196-Tommy-Hilfiger-Men-Track-Pants-9291650368189515-1.jpg",track-pants/tommy-hilfiger/tommy-hilfiger-men-emerald-green-brand-logo-printed-regular-joggers-with-side-stripes/16362174/buy,Rs. 3749,700
hats,H&M,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/16893362/2022/1/21/3d7f5eaa-4540-4145-89fd-4535324410be1642740361904Corduroybuckethat1.jpg",hat/hm/hm-men-beige-solid-corduroy-bucket-hat/16893362/buy,None,664
shorts,IVOC,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/11268860/2020/1/7/6d147031-8058-40d5-a311-ebb88c2c77c31578379651261-IVOC-Mens-Solid-Shorts-7111578379646828-1.jpg",shorts/ivoc/ivoc-men-khaki-solid-slim-fit-regular-shorts/11268860/buy,Rs. 671,288
flats,ZAPATOZ,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/14617398/2021/6/28/8124affb-8e8e-4ac9-a4fc-82f2bb13036a1624876517115ZAPATOZWomenWhitePrintedBallerinaswithEmbroideredFlats7.jpg",flats/zapatoz/zapatoz-women-white--pink-printed-ballerinas/14617398/buy,Rs. 649,703
